NPRI_ID,COMP_NAME,FACI_NAME,ADDRESS,CITY,PROVINCE,LATITUDE,LONGITUDE,DATUM,NAICS4,NAICS4_NAME_EN,NAICS6,NAICS6_NAME_EN,INTUITIVE_SECTOR_NAME_E,UNITS,TOTAL_ALL_RELEASES,SYMBOL
0000005380,Aquatera Utilities INC,Aquatera Grande Prairie Wastewater Facility,5306 100,Grande Prairie,AB,55.127919,-118.79784,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,188.1078,1
0000005386,"City of Winnipeg, Water & Waste Department",North End Water Pollution Control Centre (NEWPCC),2230 Main Street,Winnipeg,MB,49.952,-97.1094,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,2069.542299,3
0000005387,"City of Winnipeg, Water & Waste Department",South End Water Pollution Control Centre (SEWPCC),100 Ed Spencer Drive,Winnipeg,MB,49.7951,-97.0958,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,759.2068639,2
0000005388,"City of Winnipeg, Water & Waste Department",West End Water Pollution Control Centre (WEWPCC),7740 Wilkes Avenue,Winnipeg,MB,49.8346,-97.3335,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,15.1298,1
0000005390,EPCOR Water Services Inc.,Gold Bar Wastewater Treatment Plant,10977 50 Street Northwest,Edmonton,AB,53.5608,-113.4153,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,4061.83152,4
0000005438,L'Oréal Canada Inc.,Usine St-Laurent,4895 Hickmore,Saint-Laurent,QC,45.471019,-73.697426,1983,3256,"Soap, cleaning compound and toilet preparation manufacturing",325620,Toilet Preparation Manufacturing,Chemicals,tonnes,0.9737,1
0000005448,Glencore Canada Corporation,Mine Raglan,0 - 120 de l'Aéroport Avenue,Rouyn-Noranda,QC,61.6916,-73.6666,1983,2122,Metal ore mining,212232,Nickel-Copper Ore Mining,Mining and Quarrying,tonnes,25.6936767,1
0000005471,Papiers de publication Kruger inc.,"Usine de Brompton, Sherbrooke",220 de Windsor Route,Sherbrooke,QC,45.4807,-71.9541,1983,3221,"Pulp, paper and paperboard mills",322122,Newsprint Mills,Pulp and Paper,tonnes,33.252799,1
0000005472,Kruger Inc,Emballages Krupack Place Turcot,5845 Place Turcot,Montréal,QC,45.462539,-73.605491,1983,3221,"Pulp, paper and paperboard mills",322130,Paperboard Mills,Pulp and Paper,tonnes,4.378992,1
0000005507,Earth's Own Food Company Inc.,"ANNACIS, Earth's Own",511 Audley Boulevard,Delta,BC,49.1759,-122.9305,1983,3115,Dairy product manufacturing,311511,Fluid Milk Manufacturing,Other Manufacturing,tonnes,17.804,1
0000005515,Papiers de publication Kruger inc.,Papiers de publication Kruger inc. Usine de Trois-Rivières,3735 Gene-H-Kruger Boulevard,Trois-Rivières,QC,46.3278,-72.558,1983,3221,"Pulp, paper and paperboard mills",322122,Newsprint Mills,Pulp and Paper,tonnes,64.560699,1
0000005528,Ville de Longueuil,Centre d'épuration Rive-Sud (CERS),2999 Île Charron,Longueuil,QC,45.5837,-73.4862,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,1122.2,2
0000005612,Regional Municipality of Niagara,Baker Road Wastewater Treatment Plant,347 Baker Road North,Grimsby,ON,43.1942,-79.5371,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,97.0068,1
0000005613,Regional Municipality of Niagara,Fort Erie Wastewater Treatment Plant,1 Anger Avenue,Fort Erie,ON,42.9381,-78.9273,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,55.98357,1
0000005614,Regional Municipality of Niagara,Welland Wastewater Treatment Plant,505 River Road,Welland,ON,43.0077,-79.2379,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,185.17699,1
0000005656,GOLDCORP CANADA LTD,Musselwhite Mine,N/A Concession,Kenora District,ON,52.6039,-90.3682,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,51.478233,1
0000005762,Oxy Vinyls Canada Co.,Niagara PVC Plant,8800 Thorold Townline Road,Thorold,ON,43.0475,-79.1731,1983,3252,"Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing",325210,Resin And Synthetic Rubber Manufacturing,Chemicals,tonnes,6.374,1
0000005808,Cabot Canada Limited,Cabot Canada Limited,800 Tashmoo Avenue,Sarnia,ON,42.9437,-82.4153,1983,3251,Basic chemical manufacturing,325189,All Other Basic Inorganic Chemical Manufacturing,Chemicals,tonnes,0.000075,1
0000005816,Evonik Canada Inc.,Maitland Site,1380 County Rd #2,Maitland,ON,44.6596,-75.5987,1983,3251,Basic chemical manufacturing,325189,All Other Basic Inorganic Chemical Manufacturing,Chemicals,tonnes,15.691,1
0000005884,City of Toronto,North Toronto Treatment Plant,21 Redway Road,Toronto,ON,43.7003,-79.3569,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,381.1128,1
0000005964,EMI RFI Shield Plating,EMIRFI SHIELD PLATING INC.,Unit 1 - 123 Manville Road,Scarborough,ON,43.7257,-79.2823,1983,3328,"Coating, engraving, cold and heat treating and allied activities",332810,"Coating, Engraving, Cold And Heat Treating And Allied Activities",Other Manufacturing,tonnes,0.0002033,1
0000005970,City of Hamilton,Woodward Avenue Wastewater Treatment Plant,700 Woodward Avenue,Hamilton,ON,43.253,-79.7711,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,1621.595,3
0000005971,City of Hamilton,King Street Wastewater Treatment Plant,135 King Street West,Dundas,ON,43.2676,-79.9436,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,64.094,1
0000005986,The Corporation of the City of Barrie,Wastewater Treatment Facility,249 Bradford Street,Barrie,ON,44.3763,-79.6907,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,22.7231,1
0000005987,Rothsay,Dundas,880 5 Highway,Dundas,ON,43.2894,-80.0125,1983,3116,Meat product manufacturing,311614,Rendering And Meat Processing From Carcasses,Other Manufacturing,tonnes,5.78,1
0000006000,City of Saint John,Millidgeville WWTP,700 Woodward Avenue,Saint John,NB,45.2867,-66.1161,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,34.9313,1
0000006002,City of Saint John,Lancaster Lagoon WWTP,1210 Sand Cove Road,Saint John,NB,45.2414,-66.1126,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,60.763,1
0000006005,City of St. John's,St. John's Harbour,209 Southside Road,St. John's,NL,47.5542,-52.7098,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,602,2
0000006016,East River Environmental Control Centre,EAST RIVER ENVIRONMENTAL CONTROL CENTRE,22 River Bank Road,Trenton,NS,45.605,-62.6423,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,5.95,1
0000006021,Halifax Regional Water Commission,Eastern Passage Wastewater Treatment Facility,1039 Main Road,Eastern Passage,NS,44.6262,-63.5177,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,116.5,1
0000006022,Halifax Regional Water Commission,Mill Cove Water Pollution Control Centre,10 Waterfront Drive,Bedford,NS,44.7162,-63.6728,1983,5622,Waste treatment and disposal US,562210,Waste Treatment And Disposal,Waste Treatment and Disposal,tonnes,274.1471,1
0000006051,Municipality of the County of Colchester,Central Colchester Wastewater Treatment Facility,3899 236 Highway,Truro,NS,45.3667,-63.3443,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,59.007706,1
0000006093,Vale Newfoundland and Labrador Limited,Voisey's Bay Mine Site, ,Happy Valley-Goose B,NL,56.3325,-62.0985,1983,2122,Metal ore mining,212232,Nickel-Copper Ore Mining,Mining and Quarrying,tonnes,5.919014,1
0000006096,Hibernia Management and Development Company Limited,Hibernia Platform,1000 - 100 New Gower Street,St. John's,NL,46.7504,-48.7829,1983,2111,Oil and gas extraction,211113,Conventional Oil And Gas Extraction,Conventional Oil and Gas Extraction,tonnes,317.29475,1
0000006111,Ville de Repentigny,"Station traitement étangs aérées, Repentigny/Charlemagne",45 Place des Roseaux Rue,Repentigny,QC,45.7367,-73.4896,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,85.08,1
0000006112,Ville de Repentigny,station de traitement des eaux usées,45 Lebel,Repentigny,QC,45.7359,-73.445,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,216.64,1
0000006117,Ville de Saguenay,Usine Épuration La Baie,100 6 ième Rue,La Baie,QC,48.3332,-70.8909,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,11.882,1
0000006118,Ville de Saguenay,Usine Épuration Jonquière,2710 Saguenay Boulevard Ouest,Jonquière,QC,48.442,-71.1887,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,140.507,1
0000006119,Ville de Saguenay,Usine Épuration Chicoutimi,1740 rang St-Martin,Chicoutimi,QC,48.4381,-71.0111,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,98.101,1
0000006120,Ville de Granby,Station d'épuration des eaux usées de Granby,1250 Industriel Boulevard,Granby,QC,45.3727,-72.7736,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,155.434,1
0000006122,Ville de Thetford Mines,Station d'épuration de la Haute Bécancour,4625 de la Haute-Bécancour Rue,Thetford Mines,QC,46.0464,-71.3732,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,53.18,1
0000006123,Ville de Cowansville,Usine d'épuration,200 des Prés-Verts Chemin Nord,Cowansville,QC,45.2214,-72.7753,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,2.43,1
0000006124,Ville de Saint-Hyacinthe,Station d'épuration,1895 Girouard Rue Est,Saint-Hyacinthe,QC,45.6478,-72.9419,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,217,1
0000006125,Ville de Chambly,Station d'épuration Chambly-Richelieu,2460 Industriel Boulevard,Chambly,QC,45.427,-73.2776,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,115.91,1
0000006126,Ville de Shawinigan,Site de traitement des eaux usées du secteur Shawinigan,1000 du Vallon Rue,Shawinigan,QC,46.5575,-72.7614,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,62.5,1
0000006128,Ville de Saint-Eustache,Usine d'épuration,50 25em Avenue,Saint-Eustache,QC,45.5691,-73.8675,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,113.88,1
0000006217,ArcelorMittal Mines Canada,Mine de Mont-Wright,1 de la mine Chemin,Fermont,QC,52.7643,-67.3197,1983,2122,Metal ore mining,212210,Iron Ore Mining,Mining and Quarrying,tonnes,390.5214,1
0000006314,Ville de Rivière-du-Loup,Station d'épuration,300 Bellevue,Riviere-du-Loup,QC,47.8348,-69.5524,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,66.784,1
0000006342,Régie d'Assainissement des Eaux du Bassin de Laprairie,Régie d'Assainissement des Eaux du Bassin de Laprairie,5000 Marie-Victorin Boulevard,Sainte-Catherine,QC,45.4047,-73.5577,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,145.037,1
0000006354,Ville de Sherbrooke,Station d'épuration de Sherbrooke,2275 Claude-Greffard Rue,Sherbrooke,QC,45.4429,-71.9317,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,421.96452,1
0000006356,Ville de Québec,Station Est d'épuration des eaux usées,105 Henri-Bourassa Boulevard,Québec,QC,46.8368,-71.2029,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,994,2
0000006357,Ville de Québec,Station Ouest d'épuration des eaux usées,2850 Einstein Rue,Québec,QC,46.7958,-71.319,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,728,2
0000006358,Ville de Victoriaville,Usine d'épuration Achille-Gagnon,555 Jutras Boulevard Ouest,Victoriaville,QC,46.0515,-71.9778,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,197.68,1
0000006367,Cascades Canada ULC.,Cascades Canada ULC -Traitement des eaux des 4 usines de P&P,461 Marie-Victorin Boulevard,Kingsey Falls,QC,45.8602,-72.0725,1983,3221,"Pulp, paper and paperboard mills",322130,Paperboard Mills,Pulp and Paper,tonnes,18,1
0000006373,Régie d'asssainissement St-Basile-St-Bruno,Station d'épuration St-Basile-St-Bruno,333 du Richelieu,Saint-Basile,QC,45.4944,-73.2787,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,162.68,1
0000006374,Régie d'asssainissement Sainte-Thérèse-Blainville,Station d'épuration Sainte-Thérèse-Blainville,500 Omer de Serres,Blainville,QC,45.6854,-73.87,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,248.18,1
0000006375,Ville de Laval,Station d'épuration Auteuil,300 Brissette,Laval,QC,45.6598,-73.7473,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,89.976,1
0000006376,Ville de Laval,Station d'épuration Fabreville,3985 Séguin,Laval,QC,45.5762,-73.835,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,151.517,1
0000006377,Ville de Laval,Station d'épuration La Pinière,1133 Masson Montée,Laval,QC,45.6291,-73.6445,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,944.816,2
0000006378,Ville de Magog,Station d'épuration des eaux,831 Hatley,Magog,QC,45.2576,-72.1402,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,117.753,1
0000006379,Ville de Sept-Îles, B-1 Sept-Îles,601 des Montagnais Rue Nord,Sept-Îles,QC,50.2382,-66.3781,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,69.8,1
0000006380,Régie d'Assainissement des eaux de la Vallée du Richelieu,Régie d'assainissement des eaux de la Vallée du Richelieu,300 Brunet Rue,Mont St-Hilaire,QC,45.5938,-73.17,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,113.05,1
0000006381,Régie Intermunicipale d'ass. des eaux Rosemère et Lorraine,Station d'épuration des eaux usées,3 des Bernaches,Rosemère,QC,45.6491,-73.774,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,79,1
0000006382,Ville de Lévis,Station Épuration St-Nicolas,395 rue de l'Aquifère,St-Nicolas,QC,46.7211,-71.2909,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,62.21,1
0000006383,Ville de Lévis,Étangs Aérés secteur Desjardins,700 Archimède,Lévis,QC,46.7663,-71.1707,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,196.98,1
0000006384,Ville de Gatineau,Usine d'épuration régionale,858 Notre-Dame Rue,Gatineau,QC,45.4791,-75.6047,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,18.452,1
0000006385,Ville de Shawinigan,Site de traitement des eaux usées du secteur Grand-Mère & St,12600 Bois-Francs Chemin,Grand-Mère,QC,46.5959,-72.6717,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,49.2,1
0000006389,Régie d'asssainissement Terrebonne-Mascouche,Station d'épuration Terrebonne-Mascouche,199 de la Cabane Ronde Route,Mascouche,QC,45.7208,-73.5777,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,83.37,1
0000006392,Régie de traitement des eaux usées de Deux-Montagnes,Station de traitement des eaux usées,3300 Maxime,Saint-Marthe-sur-le-Lac,QC,45.5351,-73.9672,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,90.5,1
0000006425,Rio Tinto Fer et Titane inc.,Rio Tinto Fer et Titane inc. - HAVRE-SAINT-PIERRE,951 de l'Escale Boulevard,Havre-Saint-Pierre,QC,50.2435,-63.6064,1983,2122,Metal ore mining,212210,Iron Ore Mining,Mining and Quarrying,tonnes,10.6,1
0000006471,Ville de Sainte-Julie,Usine d'épuration des eaux usées,1651 nobel,Sainte-Julie,QC,45.5801,-73.3155,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,45.33,1
0000006502,Regional Municipality of Wood Buffalo,Fort McMurray WWTP,820 Memorial Drive,Fort McMurray,AB,56.76454,-111.41481,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,2.05,1
0000006546,Shell Canada Energy Limited,Scotford Upgrader and Upgrader Cogeneration,55522 Range 214 Road,Fort Saskatchewan,AB,53.7407,-113.0231,1983,2111,Oil and gas extraction,211114,Non-Conventional Oil Extraction,Non-Conventional Oil Extraction (including Oilsands and Heavy Oil),tonnes,2.489288,1
0000006591,NOVA Chemicals Corporation,Joffre Site; Cogeneration, ,Red Deer,AB,52.3083,-113.55,1983,2211,"Electric power generation, transmission and distribution",221112,Fossil-Fuel Electric Power Generation,Electricity,tonnes,0.000385,1
0000006635,City of Red Deer,Wastewater Treatment Plant,7890 40th Avenue,Red Deer,AB,52.3088,-113.79,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,829.371403,2
0000006648,Alberta Capital Region Wastewater Commision,Alberta Capital Region Wastewater Commission Treatment Plant,23262 Township Road 540,Fort Saskatchewan,AB,53.6288,-113.3077,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,570.071029,2
0000006669,Teck Coal Limited,Fording River Operations,0 - 100 PO Box Route,Elkford,BC,50.1895,-114.8793,1983,2121,Coal mining,212114,Bituminous Coal Mining,Mining and Quarrying,tonnes,4.71488,1
0000006671,Teck Coal Limited,Greenhills Operations,PO Box 5000 Highway,Elkford,BC,50.0843,-114.87,1983,2121,Coal mining,212114,Bituminous Coal Mining,Mining and Quarrying,tonnes,4.156402,1
0000006674,Teck Coal Limited,Coal Mountain Operations,0 - 2261 Corbin Road,Sparwood,BC,49.4988,-114.6584,1983,2121,Coal mining,212114,Bituminous Coal Mining,Mining and Quarrying,tonnes,0.6864849,1
0000006796,City of Prince Albert,JW Oliver Waste Water Plant,2000 1 Street East,Prince Albert,SK,53.2116,-105.7283,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,22.9,1
0000006895,Teck Coal Limited,Cardinal River Operations,Highway 40 South,Hinton,AB,53.0665,-117.4048,1983,2121,Coal mining,212114,Bituminous Coal Mining,Mining and Quarrying,tonnes,0.9122509,1
0000007041,Bruce Power LP,Bruce Power,177 Tie Road,Tiverton,ON,44.3289,-81.5916,1983,2211,"Electric power generation, transmission and distribution",221113,Nuclear Electric Power Generation,Electricity,tonnes,5.80254,1
0000007051,St. Andrew Goldfields Ltd.,Holloway Mine,Hwy 101 East Highway,Cochrane Dist.,ON,48.5232,-79.7467,1983,2122,Metal ore mining,212220,Gold And Silver Ore Mining,Mining and Quarrying,tonnes,0.0141864,1
0000007080,"Magellan Aerospace Limited, Haley","Magellan Aerospace, Haley",0 - 634 Magnesium Road East,Haley,ON,45.5964,-76.7552,1983,3315,Foundries,331529,Non-Ferrous Foundries (Except Die-Casting),Metals (Except Aluminum and Iron and Steel),tonnes,0.001,1
0000007117,Corporation of the City of Guelph,City of Guelph Wastewater Treatment Plant,530 Wellington Street West,Guelph,ON,43.5232,-80.2674,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,2381.39,3
0000007264,The Corporation of the Municipality of Leamington,LEAMINGTON POLLUTION CONTROL CENTRE,435 Seacliff Drive East,Leamington,ON,42.0361,-82.5881,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,111.217047,1
0000007293,Jefferson Elora Corporation,JEFFERSON ELORA CORPORATION,60 First Line,Elora,ON,43.677,-80.4162,1983,3363,Motor vehicle parts manufacturing,336390,Other Motor Vehicle Parts Manufacturing,Transportation Equipment Mfg.,tonnes,0.0003,1
0000007369,North American Palladium Limited,Lac Des Iles Mine Ltd., ,Thunder Bay,ON,49.1593,-89.6167,1983,2122,Metal ore mining,212299,All Other Metal Ore Mining,Mining and Quarrying,tonnes,0.0149588,1
0000007376,Regional Municipality of Durham,Harmony Creek WPCP,CA1-019-001 - 785 Colonel Sam Drive,Oshawa,ON,43.8781,-78.8249,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,5.3412,1
0000007406,County of Oxford,Woodstock Wastewater Treatment Plant,195 Admiral Street,Woodstock,ON,43.1357,-80.7715,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,632.505,2
0000007413,City of Brockville (Corporation of the),Water Pollution Control Centre,1807 County Rd #2 Road East,Brockville,ON,44.6015,-75.6642,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,274.856,1
0000007600,The Corporation of the City of Belleville,Belleville Wastewater Treatment Facility,131 St. Paul Street,Belleville,ON,44.1579,-77.3724,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,0.5854,1
0000007629,Ontario Clean Water Agency,Clarkson Wastewater Treatment Facility,2307 Lakeshore Road,Mississauga,ON,43.4926,-79.6181,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,1672.637,3
0000007645,Regional Municipality of Waterloo,Kitchener Wastewater Treatment Plant,368 Mill Park Drive,Kitchener,ON,43.3989,-80.4208,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,590.433,2
0000007646,Regional Municipality of Waterloo,Galt Wastewater Treatment Plant,230 Water Street,Cambridge,ON,43.3399,-80.315,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,145.403,1
0000007647,City of Stratford,STRATFORD WASTE WATER TREATMENT PLANT,701 West Gore Street,Stratford,ON,43.3691,-81.0046,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,123.6857,1
0000007648,Regional Municipality of Waterloo,Preston Wastewater Treatment Plant,395 Montrose Street,Cambridge,ON,43.388,-80.3517,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,82.232,1
0000007649,Regional Municipality of Waterloo,Waterloo Wastewater Treatment Plant,340 University Avenue East,Waterloo,ON,43.4877,-80.507,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,444.92,1
0000007681,Regional Municipality of Durham,Port Darlington WPCP,93 Port Darlington Road,Bowmanville,ON,43.8931,-78.6634,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,52.264,1
0000007754,Resort Municipality of Whistler.,Wastewater Treatment Plant,1135 Cheakamus Lake Road,Whistler,BC,50.0852,-123.0394,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,103.7349,1
0000007755,City of Abbotsford,JAMES Pollution Control Center,5959 Gladwin Road,Abbotsford,BC,49.1097,-122.323,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,1041.3462,2
0000007781,Regional District of Nanaimo,Greater Nanaimo Pollution Control Centre,4600 Hammond Bay Road,Nanaimo,BC,49.2319,-123.9729,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,537.7342,2
0000007823,City of Chilliwack,Wolfe Road WWTP,44820 Wolfe Road,Chilliwack,BC,49.1687,-121.9847,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,426.09,1
0000007836,City of Campbell River,Norm Wood Environmental Centre,4000 North Island Highway,Campbell River,BC,50.0572,-125.2802,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,21.32,1
0000007838,Teck Coal Limited,Elkview Operations,0 - Highway 3 Highway,Sparwood,BC,49.7496,-114.865,1983,2121,Coal mining,212114,Bituminous Coal Mining,Mining and Quarrying,tonnes,3.2826714,1
0000007839,Teck Coal Limited,Line Creek Operations,0 - Highway 43 Highway,Sparwood,BC,49.8844,-114.8528,1983,2121,Coal mining,212114,Bituminous Coal Mining,Mining and Quarrying,tonnes,2.209615,1
0000007858,City of Kamloops,Wastewater Treatment Centre,3300 Mission Flats Road,Kamloops,BC,50.6905,-120.4625,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,14.968287,1
0000007869,Capital Regional District,Macaulay Point Pump Station,330 Viewpoint Road,Victoria,BC,48.4187,-123.4059,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,717.20848,2
0000007870,Capital Regional District,Clover Point Pump Station,1325 Dallas Road,Victoria,BC,48.4054,-123.3494,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,504.86359,2
0000007878,City of Prince George,Lansdowne Road Wastewater Treatment Centre,4055 Lansdowne Road,Prince George,BC,53.88,-122.7666,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,291.67,1
0000007944,Comox Valley Regional District,Comox Valley Water Pollution Control Centre,445 Brent Road,Comox,BC,49.6804,-124.8875,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,50.42,1
0000007992,Corporation of the District of North Cowichan,Duncan/North Cowichan Joint Utilities Board Lagoons,1101 Marchmont Road North,Duncan,BC,48.7777,-123.6809,1983,2213,"Water, sewage and other systems US",221320,Sewage Treatment Facilities,Water and Wastewater Systems,tonnes,143.35,1
